question,answer,context,id,task,direction,size
"which track has the same producer as the track ""say something""?",Hot Thing,csv/203-csv/687.csv,nt-316,,,
did february 2012 or july 2006 have more total votes?,February 2012,csv/203-csv/43.csv,nt-317,,,
how long were employees of nynex on strike?,17 weeks,csv/203-csv/759.csv,nt-318,,,
how many canadians listed were born in scotland?,3,csv/204-csv/665.csv,nt-319,,,
which tournament has the largest total win record?,Wimbledon,csv/204-csv/153.csv,nt-320,,,
tell me the number of racers from the uk.,3,csv/204-csv/378.csv,nt-321,,,
how many votes did deodar receive?,76265,csv/204-csv/683.csv,nt-322,,,
"in what consecutive years did kevin grimes, unc serve as a defender?",1988-1989,csv/203-csv/682.csv,nt-323,,,
when was the first year of rugby of the terrapins?,1968,csv/204-csv/442.csv,nt-324,,,
who is the only player who had their number retired by the nhl for all teams?,Wayne Gretzky,csv/203-csv/754.csv,nt-325,,,
"at least of 50% of the population is protestant, starting at which age range?",60 to 64,csv/203-csv/770.csv,nt-326,,,
how many players come from alabama?,2,csv/204-csv/534.csv,nt-327,,,
how many horses finished the rase?,8,csv/204-csv/330.csv,nt-328,,,
"which skiier placed above anna jochemsen, bu below mariya papulova",Katja Saarinen,csv/204-csv/745.csv,nt-329,,,
which area has the least number of residents?,Ince Blundell,csv/204-csv/600.csv,nt-330,,,
"other than frank gleiber, who else did play-by-play for cbs in 1965?",Chuck Thompson,csv/203-csv/773.csv,nt-331,,,
how many stars have a magnitude greater than zero?,14,csv/203-csv/56.csv,nt-332,,,
what country won more gold medals than any other?,United States,csv/204-csv/595.csv,nt-333,,,
did the hydro power increase or decrease from 2010 to 2012?,increase,csv/204-csv/762.csv,nt-334,,,
which teams have more wins that werder bremen?,Borussia Dortmund|Bayern Munich,csv/203-csv/309.csv,nt-335,,,
"which site was listed earlier, the state public school or the edwin r. clarke library?",Edwin R. Clarke Library,csv/204-csv/423.csv,nt-336,,,
which woods has the same acreage as hardwick wood?,Ten Wood,csv/204-csv/124.csv,nt-337,,,
"what was the next number to be retired after february 6, 2000?",35,csv/203-csv/754.csv,nt-338,,,
debuted for great britain (rl) in 1999 then for ireland (ru) in 2007,Brian Carney,csv/204-csv/387.csv,nt-339,,,
"how many circuits have at least 2,000 screens?",4,csv/203-csv/752.csv,nt-340,,,
how many players play the position of point guard?,3,csv/203-csv/418.csv,nt-341,,,
what is the name of the first presenter on this chart?,Samantha Smith,csv/203-csv/287.csv,nt-342,,,
"which competition was in tokyo, japan but came in 2nd position?",Asian Championships,csv/203-csv/215.csv,nt-343,,,
"aside from 316, what was the other works number used in 1883?",317,csv/204-csv/30.csv,nt-344,,,
who is ranked previous to don cherry?,Sir John A. Macdonald,csv/204-csv/665.csv,nt-345,,,
how many players hit more than 600 runs in their career?,8,csv/203-csv/611.csv,nt-346,,,
did he win more at the australian open or indian wells?,Australian Open,csv/203-csv/827.csv,nt-347,,,
which team did lau nim yat play for after he was transferred?,Biu Chun Rangers,csv/204-csv/968.csv,nt-348,,,
"which mountain peak is no higher than 13,149 ft?",Mount Ritter,csv/204-csv/25.csv,nt-349,,,
how many pylons are in austria?,3,csv/203-csv/375.csv,nt-350,,,
"compared to the oval, holm park holds more or less attendees at capacity?",less,csv/203-csv/420.csv,nt-351,,,
what is each interval name with a size (cents) greater than 500?,perfect fifth|septendecimal tritone|septimal tritone|tridecimal tritone|11th harmonic|(15:11) augmented fourth,csv/203-csv/445.csv,nt-352,,,
"between bjorn ferry, simon elder and erik lesser - who had the most penalties?",Erik Lesser,csv/204-csv/664.csv,nt-353,,,
"was the attendance more or less in the saturday, april 13th game compared to the saturday, may 11th",Less,csv/204-csv/123.csv,nt-354,,,
"taylor kelly is shorter than 6' 3"", which other player is also shorter than 6' 3""?",Steven Shepp,csv/204-csv/105.csv,nt-355,,,
how many games attendance was under 1000?,6,csv/204-csv/146.csv,nt-356,,,
what is the number of times player outcome was runner-up?,4,csv/203-csv/220.csv,nt-357,,,
who was the first bishop of iceland whose father was also a bishop of iceland?,"Pétur Sigurgeirsson (son of Sigurgeir Sigurðsson, 8th Bishop of Iceland)",csv/203-csv/875.csv,nt-358,,,
how many different languages are listed?,3,csv/204-csv/64.csv,nt-359,,,
what was the total number of swiss athletes competing in the cross-country skiing at the 2014 winter olympics men's 15 kilometre classical?,3,csv/204-csv/81.csv,nt-360,,,
what was the outcome after the october 8 game in phoenix?,Runner-up,csv/204-csv/553.csv,nt-361,,,
"next to rasgas, what plant has the largest capacity?",Nigeria LNG,csv/204-csv/789.csv,nt-362,,,
which athlete has the most total?,Silvia Sperber (FRG),csv/204-csv/296.csv,nt-363,,,
"which winner won more tournaments, jeff maggert or tiger woods?",Tiger Woods,csv/204-csv/85.csv,nt-364,,,
which elected successor took office the earliest?,Henry E. Prickett,csv/203-csv/93.csv,nt-365,,,
which network aired more shows about characters with hiv than cbs?,NBC|ABC,csv/203-csv/293.csv,nt-366,,,
how many total row entries are there?,21,csv/203-csv/364.csv,nt-367,,,
what was the last year that yelena slesarenko had a 1st place finish at the world indoor championships?,2006,csv/203-csv/300.csv,nt-368,,,
which country has the most teams on the list?,France,csv/204-csv/864.csv,nt-369,,,
"in what year did the track, ""wide open road"" come out?",1986,csv/203-csv/426.csv,nt-370,,,
what is the date of the first episode?,22 October 1976,csv/204-csv/494.csv,nt-371,,,
on what date did ken hill achieve his win?,August 7,csv/203-csv/240.csv,nt-372,,,
tell me the number of shows that only have one host per day.,7,csv/204-csv/839.csv,nt-373,,,
how many times does bruce springsteen perform?,2,csv/204-csv/333.csv,nt-374,,,
what is the name of the last album released by natalia lesz?,That Girl,csv/204-csv/365.csv,nt-375,,,
how many races was she above the top 10?,12,csv/204-csv/450.csv,nt-376,,,
"how many times did bekele record a 10,000 metre year's best in brussels?",3,csv/204-csv/576.csv,nt-377,,,
"who weighs more, dexter fields or ovie soko?",Ovie Soko,csv/204-csv/534.csv,nt-378,,,
which is the last dance on the chart,Showdance,csv/204-csv/711.csv,nt-379,,,
do chipper adams and justin beyendeza have more than 3 wins?,no,csv/203-csv/667.csv,nt-380,,,
who performed the number 1 single of 1995?,Robson Green & Jerome Flynn,csv/203-csv/249.csv,nt-381,,,
which sport had the least silver medalists?,Boxing,csv/204-csv/103.csv,nt-382,,,
what is the diameter of the smallest bell?,793,csv/203-csv/283.csv,nt-383,,,
what is the first club listed for the 2010-11 season?,Motherwell,csv/204-csv/542.csv,nt-384,,,
was the result of the game on the 2nd the same as the game on the 23rd?,no,csv/204-csv/941.csv,nt-385,,,
which diver is listed before ninel krutova?,Paula Jean Myers-Pope (USA),csv/203-csv/780.csv,nt-386,,,
what was the first number one song of 2014?,Timber,csv/204-csv/333.csv,nt-387,,,
what is the number of u.s. courthouse and post offices now used as free library according to the dates of use in the table?,1,csv/204-csv/749.csv,nt-388,,,
which cooking method (term) is not below 212 degrees f?,"Over cooked (trop cuit, carbonisé"")'",csv/204-csv/493.csv,nt-389,,,
how long did elisabeth irwin live?,62 years,csv/203-csv/449.csv,nt-390,,,
which album was the least acclaimed but did reach the billboard 200?,i,csv/203-csv/77.csv,nt-391,,,
how many draft picks were between frank tripucka and dale armstrong?,10,csv/203-csv/735.csv,nt-392,,,
which month had the most games?,January,csv/204-csv/557.csv,nt-393,,,
how long after 1999 was there a relegated movement?,7 years,csv/204-csv/42.csv,nt-394,,,
what is the pylon with the least height listed here?,Eibsee Aerial Tramway,csv/203-csv/375.csv,nt-395,,,
valencia cc and who else won the most division ii community college?,Chipola,csv/204-csv/879.csv,nt-396,,,
how many provinces have the same number of districts as kabul?,4,csv/204-csv/704.csv,nt-397,,,
which company has the least number of employees?,Vitol,csv/203-csv/83.csv,nt-398,,,
who did the raiders play after unh on 10/9/2009?,Boston College,csv/204-csv/718.csv,nt-399,,,
how many schools have a larger intake than sacred heart?,5,csv/204-csv/218.csv,nt-400,,,
what was the score in the last game between the phillies and the expos?,4-6,csv/203-csv/240.csv,nt-401,,,
swat force was the only game to be played on what?,Mobile phones,csv/203-csv/633.csv,nt-402,,,
what as the percentage total of ratings for episode 8?,14.0%,csv/204-csv/768.csv,nt-403,,,
is ireland before greece in regards of amount of points?,yes,csv/203-csv/803.csv,nt-404,,,
how many times does m appear under the tyres column?,7,csv/204-csv/162.csv,nt-405,,,
"what year is the first ""usl second division league"" listed?",2005,csv/203-csv/595.csv,nt-406,,,
who is ranked before delhi?,Mumbai,csv/203-csv/860.csv,nt-407,,,
how many total competitors did canada have?,2,csv/204-csv/29.csv,nt-408,,,
the gelo racing team and the ecurie du nord team both used what kind of chassis?,Porsche 911 Carrera RSR,csv/204-csv/864.csv,nt-409,,,
which convention had the top attendance figure in it's first known year?,Anime Friends,csv/204-csv/991.csv,nt-410,,,
how many catalogs were released?,19,csv/204-csv/966.csv,nt-411,,,
"what country had the least number of drivers, germany or the uk?",Germany,csv/204-csv/976.csv,nt-412,,,
"who had the greater score in 2012, stanford or usc?",Stanford,csv/203-csv/726.csv,nt-413,,,
is tripoli still considered a municipality in arcadia since its 2011 reformation?,Yes,csv/200-csv/38.csv,nt-414,,,
what is the different of votes between both in orange county,15695,csv/204-csv/606.csv,nt-415,,,
how much greater is the height of cable over ground measurement for the peak 2 peak gondola when compared with that of the vanoise express?,56 m,csv/203-csv/457.csv,nt-416,,,
what is the number of children sarah churchill had?,7,csv/204-csv/626.csv,nt-417,,,
how many bridges are longer than 200 feet?,17,csv/204-csv/507.csv,nt-418,,,
"what is the title before the episode ""target""?",Cat Amongst the Pigeons,csv/204-csv/494.csv,nt-419,,,
what song was previous to hot thing?,Stay Around,csv/203-csv/687.csv,nt-420,,,
how many different men held the wsl title before horshu won his first wsl title?,6,csv/204-csv/684.csv,nt-421,,,
"other than natt i betlehem, name an album that featured sjur miljeteig.",Arven,csv/204-csv/529.csv,nt-422,,,
how many united states competitors did not win medals?,4,csv/204-csv/664.csv,nt-423,,,
"the first time barr scored in a fifa world cup qualifier, who was the opponent?",Iceland,csv/204-csv/346.csv,nt-424,,,
how many psikyo shooting collection games were released?,3,csv/203-csv/583.csv,nt-425,,,
"what is the number of games where the ""giants"" the opponent?",3,csv/204-csv/147.csv,nt-426,,,
did laron landry or ted ginn jr have an earlier draft pick?,LaRon Landry,csv/204-csv/389.csv,nt-427,,,
how many stations have a distance below 15km?,7,csv/203-csv/273.csv,nt-428,,,
what is the largest city in rizal in terms of area?,Rodriguez,csv/204-csv/987.csv,nt-429,,,
how many seasons did the team finish above .500 for winning percentage?,2,csv/204-csv/32.csv,nt-430,,,
"how many times has jifar placed third or better in the 10,000 meter race?",2,csv/203-csv/189.csv,nt-431,,,
how many consecutive km were raced on july 8th?,203.0 km (126.1 mi),csv/203-csv/475.csv,nt-432,,,
how many countries won at least 2 medals in sailing?,9,csv/203-csv/175.csv,nt-433,,,
total games played against the white sox in july?,7,csv/203-csv/336.csv,nt-434,,,
what is the name of the first team on this chart?,Liverpool,csv/204-csv/448.csv,nt-435,,,
new zealand and wales played rugby union matches in the rugby world cup against in each other in 2003 and which other year?,1987,csv/203-csv/634.csv,nt-436,,,
which three teams have been playing for the most seasons?,Basket Rimini Crabs|Aurora Basket Jesi|Andrea Costa Imola,csv/204-csv/506.csv,nt-437,,,
what is the number of american skaters?,3,csv/204-csv/291.csv,nt-438,,,
how many total events will occur in all?,46,csv/204-csv/206.csv,nt-439,,,
"how many zip codes start with ""80"" or ""81""?",40,csv/204-csv/279.csv,nt-440,,,
what are the combined number of years argentina and brazil placed in that top 4 or above?,21,csv/204-csv/408.csv,nt-441,,,
"in the 197172 national hurling league, how many players from cork county were ranked at least rank 15 or better?",6,csv/204-csv/525.csv,nt-442,,,
where was the location for the first five consecutive tests?,Miyazaki Maglev Test Track,csv/204-csv/821.csv,nt-443,,,
how many games were scheduled between september 3rd and january 2nd?,12,csv/204-csv/55.csv,nt-444,,,
what year did togo get beyond round 1?,2013,csv/204-csv/58.csv,nt-445,,,
what is the highest number of goals podolski has scored in an international game?,10,csv/203-csv/138.csv,nt-446,,,
how many times was waterford the opposition?,2,csv/204-csv/952.csv,nt-447,,,
what movies was morrison involved with in 2007?,Music and Lyrics|Dan in Real Life|I Think I Love My Wife,csv/202-csv/279.csv,nt-448,,,
what number of games were lost at home?,5,csv/203-csv/383.csv,nt-449,,,
how many more general acute care hospitals are there in california than rehabilitation hospitals?,33,csv/203-csv/216.csv,nt-450,,,
which wrestler comes after paul london,Davey Richards,csv/204-csv/721.csv,nt-451,,,
how long is the song from the lion king?,3:40,csv/204-csv/573.csv,nt-452,,,
"how many ships had more then 7,000 in tonnage?",2,csv/204-csv/100.csv,nt-453,,,
how many times was there a winner?,11,csv/204-csv/127.csv,nt-454,,,
what is the last track on the album smile! ?,See You Later (Do Svidaniya),csv/203-csv/574.csv,nt-455,,,
which plant was the first to open?,Arzew GL4Z,csv/204-csv/789.csv,nt-456,,,
what is the difference in child population between koraput and puri?,"51,130",csv/204-csv/942.csv,nt-457,,,
how many were played on a hard surface?,7,csv/204-csv/94.csv,nt-458,,,
how many winners have been at least 30 years old?,7,csv/204-csv/935.csv,nt-459,,,
"according to usgs estimates of mine production, what was the total estimated mine production of niobium minerals from the nation of brazil in 2006?","40,000",csv/203-csv/59.csv,nt-460,,,
